img,id,rep,leafNum,morphotype,pheno
B_oleracea001_A_0_p0_mask.jpg,1,A,2,palmifolia,leafy
B_oleracea001_A_1_p1_mask.jpg,1,A,3,palmifolia,leafy
B_oleracea001_A_2_p2_mask.jpg,1,A,4,palmifolia,leafy
B_oleracea001_B_0_p0_mask.jpg,1,B,2,palmifolia,leafy
B_oleracea001_B_1_p1_mask.jpg,1,B,3,palmifolia,leafy
B_oleracea001_B_2_p2_mask.jpg,1,B,4,palmifolia,leafy
B_oleracea001_C_0_p0_mask.jpg,1,C,2,palmifolia,leafy
B_oleracea001_C_1_p1_mask.jpg,1,C,3,palmifolia,leafy
B_oleracea001_C_2_p2_mask.jpg,1,C,4,palmifolia,leafy
B_oleracea001_D_0_p0_mask.jpg,1,D,2,palmifolia,leafy
B_oleracea001_D_1_p1_mask.jpg,1,D,3,palmifolia,leafy
B_oleracea001_D_2_p2_mask.jpg,1,D,4,palmifolia,leafy
B_oleracea002_A_0_p0_mask.jpg,2,A,2,palmifolia,leafy
B_oleracea002_A_1_p1_mask.jpg,2,A,3,palmifolia,leafy
B_oleracea002_A_2_p2_mask.jpg,2,A,4,palmifolia,leafy
B_oleracea002_B_0_p0_mask.jpg,2,B,2,palmifolia,leafy
B_oleracea002_B_1_p1_mask.jpg,2,B,3,palmifolia,leafy
B_oleracea002_B_2_p2_mask.jpg,2,B,4,palmifolia,leafy
B_oleracea002_C_0_p0_mask.jpg,2,C,2,palmifolia,leafy
B_oleracea002_C_1_p1_mask.jpg,2,C,3,palmifolia,leafy
B_oleracea002_C_2_p2_mask.jpg,2,C,4,palmifolia,leafy
B_oleracea002_D_0_p0_mask.jpg,2,D,2,palmifolia,leafy
B_oleracea002_D_1_p1_mask.jpg,2,D,3,palmifolia,leafy
B_oleracea002_D_2_p2_mask.jpg,2,D,4,palmifolia,leafy
B_oleracea003_A_0_p0_mask.jpg,3,A,2,palmifolia,leafy
B_oleracea003_A_1_p1_mask.jpg,3,A,3,palmifolia,leafy
B_oleracea003_A_2_p2_mask.jpg,3,A,4,palmifolia,leafy
B_oleracea003_B_0_p0_mask.jpg,3,B,2,palmifolia,leafy
B_oleracea003_B_1_p1_mask.jpg,3,B,3,palmifolia,leafy
B_oleracea003_B_2_p2_mask.jpg,3,B,4,palmifolia,leafy
B_oleracea003_C_0_p0_mask.jpg,3,C,2,palmifolia,leafy
B_oleracea003_C_1_p1_mask.jpg,3,C,3,palmifolia,leafy
B_oleracea003_C_2_p2_mask.jpg,3,C,4,palmifolia,leafy
B_oleracea003_D_0_p0_mask.jpg,3,D,2,palmifolia,leafy
B_oleracea003_D_1_p1_mask.jpg,3,D,3,palmifolia,leafy
B_oleracea003_D_2_p2_mask.jpg,3,D,4,palmifolia,leafy
B_oleracea004_A_0_p0_mask.jpg,4,A,2,palmifolia,leafy
B_oleracea004_A_1_p1_mask.jpg,4,A,3,palmifolia,leafy
B_oleracea004_A_2_p2_mask.jpg,4,A,4,palmifolia,leafy
B_oleracea004_B_0_p0_mask.jpg,4,B,2,palmifolia,leafy
B_oleracea004_B_1_p1_mask.jpg,4,B,3,palmifolia,leafy
B_oleracea004_B_2_p2_mask.jpg,4,B,4,palmifolia,leafy
B_oleracea004_C_0_p0_mask.jpg,4,C,2,palmifolia,leafy
B_oleracea004_C_1_p1_mask.jpg,4,C,3,palmifolia,leafy
B_oleracea004_C_2_p2_mask.jpg,4,C,4,palmifolia,leafy
B_oleracea004_D_0_p0_mask.jpg,4,D,2,palmifolia,leafy
B_oleracea004_D_1_p1_mask.jpg,4,D,3,palmifolia,leafy
B_oleracea004_D_2_p2_mask.jpg,4,D,4,palmifolia,leafy
B_oleracea005_A_0_p0_mask.jpg,5,A,2,palmifolia,leafy
B_oleracea005_A_1_p1_mask.jpg,5,A,3,palmifolia,leafy
B_oleracea005_A_2_p2_mask.jpg,5,A,4,palmifolia,leafy
B_oleracea005_B_0_p0_mask.jpg,5,B,2,palmifolia,leafy
B_oleracea005_B_1_p1_mask.jpg,5,B,3,palmifolia,leafy
B_oleracea005_B_2_p2_mask.jpg,5,B,4,palmifolia,leafy
B_oleracea005_C_0_p0_mask.jpg,5,C,2,palmifolia,leafy
B_oleracea005_C_1_p1_mask.jpg,5,C,3,palmifolia,leafy
B_oleracea005_C_3_p3_mask.jpg,5,C,4,palmifolia,leafy
B_oleracea005_D_0_p0_mask.jpg,5,D,2,palmifolia,leafy
B_oleracea005_D_1_p1_mask.jpg,5,D,3,palmifolia,leafy
B_oleracea005_D_2_p2_mask.jpg,5,D,4,palmifolia,leafy
B_oleracea006_A_0_p0_mask.jpg,6,A,2,palmifolia,leafy
B_oleracea006_A_1_p1_mask.jpg,6,A,3,palmifolia,leafy
B_oleracea006_A_2_p2_mask.jpg,6,A,4,palmifolia,leafy
B_oleracea006_B_0_p0_mask.jpg,6,B,2,palmifolia,leafy
B_oleracea006_B_1_p1_mask.jpg,6,B,3,palmifolia,leafy
B_oleracea006_B_2_p2_mask.jpg,6,B,4,palmifolia,leafy
B_oleracea006_C_0_p0_mask.jpg,6,C,2,palmifolia,leafy
B_oleracea006_C_1_p1_mask.jpg,6,C,3,palmifolia,leafy
B_oleracea006_C_2_p2_mask.jpg,6,C,4,palmifolia,leafy
B_oleracea006_D_0_p0_mask.jpg,6,D,2,palmifolia,leafy
B_oleracea006_D_1_p1_mask.jpg,6,D,3,palmifolia,leafy
B_oleracea006_D_2_p2_mask.jpg,6,D,4,palmifolia,leafy
B_oleracea007_A_0_p0_mask.jpg,7,A,2,palmifolia,leafy
B_oleracea007_A_1_p1_mask.jpg,7,A,3,palmifolia,leafy
B_oleracea007_A_2_p2_mask.jpg,7,A,4,palmifolia,leafy
B_oleracea007_B_0_p0_mask.jpg,7,B,2,palmifolia,leafy
B_oleracea007_B_1_p1_mask.jpg,7,B,3,palmifolia,leafy
B_oleracea007_B_2_p2_mask.jpg,7,B,4,palmifolia,leafy
B_oleracea007_C_0_p0_mask.jpg,7,C,2,palmifolia,leafy
B_oleracea007_C_1_p1_mask.jpg,7,C,3,palmifolia,leafy
B_oleracea007_C_2_p2_mask.jpg,7,C,4,palmifolia,leafy
B_oleracea007_D_0_p0_mask.jpg,7,D,2,palmifolia,leafy
B_oleracea007_D_1_p1_mask.jpg,7,D,3,palmifolia,leafy
B_oleracea007_D_2_p2_mask.jpg,7,D,4,palmifolia,leafy
B_oleracea008_A_0_p0_mask.jpg,8,A,2,gemmifera,heading
B_oleracea008_A_1_p1_mask.jpg,8,A,3,gemmifera,heading
B_oleracea008_A_2_p2_mask.jpg,8,A,4,gemmifera,heading
B_oleracea008_B_0_p0_mask.jpg,8,B,2,gemmifera,heading
B_oleracea008_B_1_p1_mask.jpg,8,B,3,gemmifera,heading
B_oleracea008_B_2_p2_mask.jpg,8,B,4,gemmifera,heading
B_oleracea008_C_0_p0_mask.jpg,8,C,2,gemmifera,heading
B_oleracea008_C_1_p1_mask.jpg,8,C,3,gemmifera,heading
B_oleracea008_C_2_p2_mask.jpg,8,C,4,gemmifera,heading
B_oleracea008_D_0_p0_mask.jpg,8,D,2,gemmifera,heading
B_oleracea008_D_1_p1_mask.jpg,8,D,3,gemmifera,heading
B_oleracea008_D_2_p2_mask.jpg,8,D,4,gemmifera,heading
B_oleracea009_A_0_p0_mask.jpg,9,A,2,gemmifera,heading
B_oleracea009_A_1_p1_mask.jpg,9,A,3,gemmifera,heading
B_oleracea009_A_2_p2_mask.jpg,9,A,4,gemmifera,heading
B_oleracea009_B_0_p0_mask.jpg,9,B,2,gemmifera,heading
B_oleracea009_B_1_p1_mask.jpg,9,B,3,gemmifera,heading
B_oleracea009_B_2_p2_mask.jpg,9,B,4,gemmifera,heading
B_oleracea009_C_0_p0_mask.jpg,9,C,2,gemmifera,heading
B_oleracea009_C_1_p1_mask.jpg,9,C,3,gemmifera,heading
B_oleracea009_C_2_p2_mask.jpg,9,C,4,gemmifera,heading
B_oleracea009_D_0_p0_mask.jpg,9,D,2,gemmifera,heading
B_oleracea009_D_1_p1_mask.jpg,9,D,3,gemmifera,heading
B_oleracea009_D_2_p2_mask.jpg,9,D,4,gemmifera,heading
B_oleracea010_A_0_p0_mask.jpg,10,A,2,gemmifera,heading
B_oleracea010_A_1_p1_mask.jpg,10,A,3,gemmifera,heading
B_oleracea010_A_2_p2_mask.jpg,10,A,4,gemmifera,heading
B_oleracea010_B_0_p0_mask.jpg,10,B,2,gemmifera,heading
B_oleracea010_B_1_p1_mask.jpg,10,B,3,gemmifera,heading
B_oleracea010_B_2_p2_mask.jpg,10,B,4,gemmifera,heading
B_oleracea010_C_0_p0_mask.jpg,10,C,2,gemmifera,heading
B_oleracea010_C_1_p1_mask.jpg,10,C,3,gemmifera,heading
B_oleracea010_C_2_p2_mask.jpg,10,C,4,gemmifera,heading
B_oleracea010_D_0_p0_mask.jpg,10,D,2,gemmifera,heading
B_oleracea010_D_1_p1_mask.jpg,10,D,3,gemmifera,heading
B_oleracea010_D_2_p2_mask.jpg,10,D,4,gemmifera,heading
B_oleracea011_A_0_p0_mask.jpg,11,A,2,gemmifera,heading
B_oleracea011_A_1_p1_mask.jpg,11,A,3,gemmifera,heading
B_oleracea011_A_2_p2_mask.jpg,11,A,4,gemmifera,heading
B_oleracea011_B_0_p0_mask.jpg,11,B,2,gemmifera,heading
B_oleracea011_B_1_p1_mask.jpg,11,B,3,gemmifera,heading
B_oleracea011_B_2_p2_mask.jpg,11,B,4,gemmifera,heading
B_oleracea011_C_0_p0_mask.jpg,11,C,2,gemmifera,heading
B_oleracea011_C_1_p1_mask.jpg,11,C,3,gemmifera,heading
B_oleracea011_C_2_p2_mask.jpg,11,C,4,gemmifera,heading
B_oleracea011_D_0_p0_mask.jpg,11,D,2,gemmifera,heading
B_oleracea011_D_1_p1_mask.jpg,11,D,3,gemmifera,heading
B_oleracea011_D_2_p2_mask.jpg,11,D,4,gemmifera,heading
B_oleracea012_A_0_p0_mask.jpg,12,A,2,gemmifera,heading
B_oleracea012_A_1_p1_mask.jpg,12,A,3,gemmifera,heading
B_oleracea012_A_2_p2_mask.jpg,12,A,4,gemmifera,heading
B_oleracea012_B_0_p0_mask.jpg,12,B,2,gemmifera,heading
B_oleracea012_B_1_p1_mask.jpg,12,B,3,gemmifera,heading
B_oleracea012_B_2_p2_mask.jpg,12,B,4,gemmifera,heading
B_oleracea012_C_0_p0_mask.jpg,12,C,2,gemmifera,heading
B_oleracea012_C_1_p1_mask.jpg,12,C,3,gemmifera,heading
B_oleracea012_C_2_p2_mask.jpg,12,C,4,gemmifera,heading
B_oleracea012_D_0_p0_mask.jpg,12,D,2,gemmifera,heading
B_oleracea012_D_1_p1_mask.jpg,12,D,3,gemmifera,heading
B_oleracea012_D_2_p2_mask.jpg,12,D,4,gemmifera,heading
B_oleracea013_A_0_p0_mask.jpg,13,A,2,gemmifera,heading
B_oleracea013_A_1_p1_mask.jpg,13,A,3,gemmifera,heading
B_oleracea013_A_2_p2_mask.jpg,13,A,4,gemmifera,heading
B_oleracea013_B_0_p0_mask.jpg,13,B,2,gemmifera,heading
B_oleracea013_B_1_p1_mask.jpg,13,B,3,gemmifera,heading
B_oleracea013_B_2_p2_mask.jpg,13,B,4,gemmifera,heading
B_oleracea013_C_0_p0_mask.jpg,13,C,2,gemmifera,heading
B_oleracea013_C_1_p1_mask.jpg,13,C,3,gemmifera,heading
B_oleracea013_C_2_p2_mask.jpg,13,C,4,gemmifera,heading
B_oleracea013_D_0_p0_mask.jpg,13,D,2,gemmifera,heading
B_oleracea013_D_1_p1_mask.jpg,13,D,3,gemmifera,heading
B_oleracea013_D_2_p2_mask.jpg,13,D,4,gemmifera,heading
B_oleracea014_A_0_p0_mask.jpg,14,A,2,gemmifera,heading
B_oleracea014_A_1_p1_mask.jpg,14,A,3,gemmifera,heading
B_oleracea014_A_2_p2_mask.jpg,14,A,4,gemmifera,heading
B_oleracea014_B_0_p0_mask.jpg,14,B,2,gemmifera,heading
B_oleracea014_B_1_p1_mask.jpg,14,B,3,gemmifera,heading
B_oleracea014_B_2_p2_mask.jpg,14,B,4,gemmifera,heading
B_oleracea014_C_0_p0_mask.jpg,14,C,2,gemmifera,heading
B_oleracea014_C_1_p1_mask.jpg,14,C,3,gemmifera,heading
B_oleracea014_C_2_p2_mask.jpg,14,C,4,gemmifera,heading
B_oleracea014_D_0_p0_mask.jpg,14,D,2,gemmifera,heading
B_oleracea014_D_1_p1_mask.jpg,14,D,3,gemmifera,heading
B_oleracea014_D_2_p2_mask.jpg,14,D,4,gemmifera,heading
B_oleracea015_A_0_p0_mask.jpg,15,A,2,gemmifera,heading
B_oleracea015_A_1_p1_mask.jpg,15,A,3,gemmifera,heading
B_oleracea015_A_2_p2_mask.jpg,15,A,4,gemmifera,heading
B_oleracea015_B_0_p0_mask.jpg,15,B,2,gemmifera,heading
B_oleracea015_B_1_p1_mask.jpg,15,B,3,gemmifera,heading
B_oleracea015_B_2_p2_mask.jpg,15,B,4,gemmifera,heading
B_oleracea015_C_0_p0_mask.jpg,15,C,2,gemmifera,heading
B_oleracea015_C_1_p1_mask.jpg,15,C,3,gemmifera,heading
B_oleracea015_C_2_p2_mask.jpg,15,C,4,gemmifera,heading
B_oleracea015_D_0_p0_mask.jpg,15,D,2,gemmifera,heading
B_oleracea015_D_1_p1_mask.jpg,15,D,3,gemmifera,heading
B_oleracea015_D_2_p2_mask.jpg,15,D,4,gemmifera,heading
B_oleracea016_A_0_p0_mask.jpg,16,A,2,gemmifera,heading
B_oleracea016_A_1_p1_mask.jpg,16,A,3,gemmifera,heading
B_oleracea016_A_2_p2_mask.jpg,16,A,4,gemmifera,heading
B_oleracea016_B_0_p0_mask.jpg,16,B,2,gemmifera,heading
B_oleracea016_B_1_p1_mask.jpg,16,B,3,gemmifera,heading
B_oleracea016_B_2_p2_mask.jpg,16,B,4,gemmifera,heading
B_oleracea016_C_0_p0_mask.jpg,16,C,2,gemmifera,heading
B_oleracea016_C_1_p1_mask.jpg,16,C,3,gemmifera,heading
B_oleracea016_C_2_p2_mask.jpg,16,C,4,gemmifera,heading
B_oleracea016_D_0_p0_mask.jpg,16,D,2,gemmifera,heading
B_oleracea016_D_1_p1_mask.jpg,16,D,3,gemmifera,heading
B_oleracea016_D_2_p2_mask.jpg,16,D,4,gemmifera,heading
B_oleracea017_A_0_p0_mask.jpg,17,A,2,gemmifera,heading
B_oleracea017_A_1_p1_mask.jpg,17,A,3,gemmifera,heading
B_oleracea017_A_2_p2_mask.jpg,17,A,4,gemmifera,heading
B_oleracea017_B_0_p0_mask.jpg,17,B,2,gemmifera,heading
B_oleracea017_B_1_p1_mask.jpg,17,B,3,gemmifera,heading
B_oleracea017_B_2_p2_mask.jpg,17,B,4,gemmifera,heading
B_oleracea017_C_0_p0_mask.jpg,17,C,2,gemmifera,heading
B_oleracea017_C_1_p1_mask.jpg,17,C,3,gemmifera,heading
B_oleracea017_C_2_p2_mask.jpg,17,C,4,gemmifera,heading
B_oleracea017_D_0_p0_mask.jpg,17,D,2,gemmifera,heading
B_oleracea017_D_1_p1_mask.jpg,17,D,3,gemmifera,heading
B_oleracea017_D_2_p2_mask.jpg,17,D,4,gemmifera,heading
B_oleracea018_A_0_p0_mask.jpg,18,A,2,gemmifera,heading
B_oleracea018_A_1_p1_mask.jpg,18,A,3,gemmifera,heading
B_oleracea018_A_2_p2_mask.jpg,18,A,4,gemmifera,heading
B_oleracea018_B_0_p0_mask.jpg,18,B,2,gemmifera,heading
B_oleracea018_B_1_p1_mask.jpg,18,B,3,gemmifera,heading
B_oleracea018_B_2_p2_mask.jpg,18,B,4,gemmifera,heading
B_oleracea018_C_1_p1_mask.jpg,18,C,2,gemmifera,heading
B_oleracea018_C_2_p2_mask.jpg,18,C,3,gemmifera,heading
B_oleracea018_C_3_p3_mask.jpg,18,C,4,gemmifera,heading
B_oleracea018_D_0_p0_mask.jpg,18,D,2,gemmifera,heading
B_oleracea018_D_1_p1_mask.jpg,18,D,3,gemmifera,heading
B_oleracea018_D_2_p2_mask.jpg,18,D,4,gemmifera,heading
B_oleracea019_A_0_p0_mask.jpg,19,A,2,gemmifera,heading
B_oleracea019_A_1_p1_mask.jpg,19,A,3,gemmifera,heading
B_oleracea019_A_2_p2_mask.jpg,19,A,4,gemmifera,heading
B_oleracea019_B_0_p0_mask.jpg,19,B,2,gemmifera,heading
B_oleracea019_B_1_p1_mask.jpg,19,B,3,gemmifera,heading
B_oleracea019_B_2_p2_mask.jpg,19,B,4,gemmifera,heading
B_oleracea019_C_0_p0_mask.jpg,19,C,2,gemmifera,heading
B_oleracea019_C_1_p1_mask.jpg,19,C,3,gemmifera,heading
B_oleracea019_C_2_p2_mask.jpg,19,C,4,gemmifera,heading
B_oleracea019_D_0_p0_mask.jpg,19,D,2,gemmifera,heading
B_oleracea019_D_1_p1_mask.jpg,19,D,3,gemmifera,heading
B_oleracea019_D_2_p2_mask.jpg,19,D,4,gemmifera,heading
B_oleracea020_A_0_p0_mask.jpg,20,A,2,gemmifera,heading
B_oleracea020_A_1_p1_mask.jpg,20,A,3,gemmifera,heading
B_oleracea020_A_2_p2_mask.jpg,20,A,4,gemmifera,heading
B_oleracea020_B_0_p0_mask.jpg,20,B,2,gemmifera,heading
B_oleracea020_B_1_p1_mask.jpg,20,B,3,gemmifera,heading
B_oleracea020_B_2_p2_mask.jpg,20,B,4,gemmifera,heading
B_oleracea020_C_0_p0_mask.jpg,20,C,2,gemmifera,heading
B_oleracea020_C_1_p1_mask.jpg,20,C,3,gemmifera,heading
B_oleracea020_C_2_p2_mask.jpg,20,C,4,gemmifera,heading
B_oleracea021_A_0_p0_mask.jpg,21,A,2,gemmifera,heading
B_oleracea021_A_1_p1_mask.jpg,21,A,3,gemmifera,heading
B_oleracea021_A_2_p2_mask.jpg,21,A,4,gemmifera,heading
B_oleracea021_B_0_p0_mask.jpg,21,B,2,gemmifera,heading
B_oleracea021_B_1_p1_mask.jpg,21,B,3,gemmifera,heading
B_oleracea021_B_2_p2_mask.jpg,21,B,4,gemmifera,heading
B_oleracea021_C_0_p0_mask.jpg,21,C,2,gemmifera,heading
B_oleracea021_C_1_p1_mask.jpg,21,C,3,gemmifera,heading
B_oleracea021_C_2_p2_mask.jpg,21,C,4,gemmifera,heading
B_oleracea021_D_0_p0_mask.jpg,21,D,2,gemmifera,heading
B_oleracea021_D_1_p1_mask.jpg,21,D,3,gemmifera,heading
B_oleracea021_D_2_p2_mask.jpg,21,D,4,gemmifera,heading
B_oleracea022_A_0_p0_mask.jpg,22,A,2,gemmifera,heading
B_oleracea022_A_1_p1_mask.jpg,22,A,3,gemmifera,heading
B_oleracea022_A_2_p2_mask.jpg,22,A,4,gemmifera,heading
B_oleracea022_B_0_p0_mask.jpg,22,B,2,gemmifera,heading
B_oleracea022_B_1_p1_mask.jpg,22,B,3,gemmifera,heading
B_oleracea022_B_2_p2_mask.jpg,22,B,4,gemmifera,heading
B_oleracea022_C_0_p0_mask.jpg,22,C,2,gemmifera,heading
B_oleracea022_C_1_p1_mask.jpg,22,C,3,gemmifera,heading
B_oleracea022_C_2_p2_mask.jpg,22,C,4,gemmifera,heading
B_oleracea022_D_0_p0_mask.jpg,22,D,2,gemmifera,heading
B_oleracea022_D_1_p1_mask.jpg,22,D,3,gemmifera,heading
B_oleracea022_D_2_p2_mask.jpg,22,D,4,gemmifera,heading
B_oleracea023_A_0_p0_mask.jpg,23,A,2,gemmifera,heading
B_oleracea023_A_1_p1_mask.jpg,23,A,3,gemmifera,heading
B_oleracea023_A_2_p2_mask.jpg,23,A,4,gemmifera,heading
B_oleracea023_B_0_p0_mask.jpg,23,B,2,gemmifera,heading
B_oleracea023_B_1_p1_mask.jpg,23,B,3,gemmifera,heading
B_oleracea023_B_2_p2_mask.jpg,23,B,4,gemmifera,heading
B_oleracea023_C_0_p0_mask.jpg,23,C,2,gemmifera,heading
B_oleracea023_C_1_p1_mask.jpg,23,C,3,gemmifera,heading
B_oleracea023_C_2_p2_mask.jpg,23,C,4,gemmifera,heading
B_oleracea024_A_0_p0_mask.jpg,24,A,2,gemmifera,heading
B_oleracea024_A_1_p1_mask.jpg,24,A,3,gemmifera,heading
B_oleracea024_A_2_p2_mask.jpg,24,A,4,gemmifera,heading
B_oleracea024_B_0_p0_mask.jpg,24,B,2,gemmifera,heading
B_oleracea024_B_1_p1_mask.jpg,24,B,3,gemmifera,heading
B_oleracea024_B_2_p2_mask.jpg,24,B,4,gemmifera,heading
B_oleracea024_C_0_p0_mask.jpg,24,C,2,gemmifera,heading
B_oleracea024_C_1_p1_mask.jpg,24,C,3,gemmifera,heading
B_oleracea024_C_2_p2_mask.jpg,24,C,4,gemmifera,heading
B_oleracea025_A_leaf2_3_0_p0_mask.jpg,25,A,2,costata,leafy
B_oleracea025_A_leaf2_3_1_p1_mask.jpg,25,A,3,costata,leafy
B_oleracea025_A_leaf2_3_3_p3_mask.jpg,25,A,stake,costata,leafy
B_oleracea025_A_leaf4_0_p0_mask.jpg,25,A,4,costata,leafy
B_oleracea025_A_leaf4_1_p1_mask.jpg,25,A,stake,costata,leafy
B_oleracea025_B_0_p0_mask.jpg,25,B,2,costata,leafy
B_oleracea025_B_1_p1_mask.jpg,25,B,3,costata,leafy
B_oleracea025_B_2_p2_mask.jpg,25,B,4,costata,leafy
B_oleracea025_C_0_p0_mask.jpg,25,C,2,costata,leafy
B_oleracea025_C_1_p1_mask.jpg,25,C,3,costata,leafy
B_oleracea025_C_2_p2_mask.jpg,25,C,4,costata,leafy
B_oleracea025_D_0_p0_mask.jpg,25,D,2,costata,leafy
B_oleracea025_D_1_p1_mask.jpg,25,D,3,costata,leafy
B_oleracea025_D_2_p2_mask.jpg,25,D,4,costata,leafy
B_oleracea026_A_0_p0_mask.jpg,26,A,2,costata,leafy
B_oleracea026_A_1_p1_mask.jpg,26,A,3,costata,leafy
B_oleracea026_A_2_p2_mask.jpg,26,A,4,costata,leafy
B_oleracea026_B_0_p0_mask.jpg,26,B,2,costata,leafy
B_oleracea026_B_1_p1_mask.jpg,26,B,3,costata,leafy
B_oleracea026_B_2_p2_mask.jpg,26,B,4,costata,leafy
B_oleracea026_C_0_p0_mask.jpg,26,C,2,costata,leafy
B_oleracea026_C_1_p1_mask.jpg,26,C,3,costata,leafy
B_oleracea026_C_2_p2_mask.jpg,26,C,4,costata,leafy
B_oleracea026_D_leaf2_3_0_p0_mask.jpg,26,D,2,costata,leafy
B_oleracea026_D_leaf2_3_1_p1_mask.jpg,26,D,3,costata,leafy
B_oleracea026_D_leaf4_0_p0_mask.jpg,26,D,4,costata,leafy
B_oleracea027_A_leaf2_3_0_p0_mask.jpg,27,A,2,costata,leafy
B_oleracea027_A_leaf2_3_1_p1_mask.jpg,27,A,3,costata,leafy
B_oleracea027_A_leaf4_0_p0_mask.jpg,27,A,4,costata,leafy
B_oleracea027_B_leaf2_3_0_p0_mask.jpg,27,B,2,costata,leafy
B_oleracea027_B_leaf2_3_1_p1_mask.jpg,27,B,3,costata,leafy
B_oleracea027_B_leaf4_0_p0_mask.jpg,27,B,4,costata,leafy
B_oleracea027_C_0_p0_mask.jpg,27,C,2,costata,leafy
B_oleracea027_C_1_p1_mask.jpg,27,C,3,costata,leafy
B_oleracea027_C_2_p2_mask.jpg,27,C,4,costata,leafy
B_oleracea027_D_leaf3_4_0_p0_mask.jpg,27,D,3,costata,leafy
B_oleracea027_D_leaf3_4_1_p1_mask.jpg,27,D,4,costata,leafy
B_oleracea028_A_0_p0_mask.jpg,28,A,2,costata,leafy
B_oleracea028_A_1_p1_mask.jpg,28,A,3,costata,leafy
B_oleracea028_A_2_p2_mask.jpg,28,A,4,costata,leafy
B_oleracea028_B_0_p0_mask.jpg,28,B,2,costata,leafy
B_oleracea028_B_1_p1_mask.jpg,28,B,3,costata,leafy
B_oleracea028_B_2_p2_mask.jpg,28,B,4,costata,leafy
B_oleracea028_C_0_p0_mask.jpg,28,C,2,costata,leafy
B_oleracea028_C_1_p1_mask.jpg,28,C,3,costata,leafy
B_oleracea028_C_2_p2_mask.jpg,28,C,4,costata,leafy
B_oleracea028_D_0_p0_mask.jpg,28,D,2,costata,leafy
B_oleracea028_D_1_p1_mask.jpg,28,D,3,costata,leafy
B_oleracea028_D_2_p2_mask.jpg,28,D,4,costata,leafy
B_oleracea029_A_0_p0_mask.jpg,29,A,2,costata,leafy
B_oleracea029_A_1_p1_mask.jpg,29,A,3,costata,leafy
B_oleracea029_A_2_p2_mask.jpg,29,A,4,costata,leafy
B_oleracea029_B_leaf3_0_p0_mask.jpg,29,B,3,costata,leafy
B_oleracea029_B_leaf4_0_p0_mask.jpg,29,B,4,costata,leafy
B_oleracea030_A_0_p0_mask.jpg,30,A,2,costata,leafy
B_oleracea030_A_1_p1_mask.jpg,30,A,3,costata,leafy
B_oleracea030_A_2_p2_mask.jpg,30,A,4,costata,leafy
B_oleracea030_B_0_p0_mask.jpg,30,B,2,costata,leafy
B_oleracea030_B_1_p1_mask.jpg,30,B,3,costata,leafy
B_oleracea030_B_2_p2_mask.jpg,30,B,4,costata,leafy
B_oleracea030_C_0_p0_mask.jpg,30,C,2,costata,leafy
B_oleracea030_C_1_p1_mask.jpg,30,C,3,costata,leafy
B_oleracea030_C_2_p2_mask.jpg,30,C,4,costata,leafy
B_oleracea030_D_leaf2_3_0_p0_mask.jpg,30,D,2,costata,leafy
B_oleracea030_D_leaf2_3_1_p1_mask.jpg,30,D,3,costata,leafy
B_oleracea030_D_leaf4_0_p0_mask.jpg,30,D,4,costata,leafy
B_oleracea031_A_0_p0_mask.jpg,31,A,2,costata,leafy
B_oleracea031_A_1_p1_mask.jpg,31,A,3,costata,leafy
B_oleracea031_A_2_p2_mask.jpg,31,A,4,costata,leafy
B_oleracea031_B_0_p0_mask.jpg,31,B,2,costata,leafy
B_oleracea031_B_1_p1_mask.jpg,31,B,3,costata,leafy
B_oleracea031_B_2_p2_mask.jpg,31,B,4,costata,leafy
B_oleracea031_C_0_p0_mask.jpg,31,C,2,costata,leafy
B_oleracea031_C_1_p1_mask.jpg,31,C,3,costata,leafy
B_oleracea031_C_2_p2_mask.jpg,31,C,4,costata,leafy
B_oleracea031_D_0_p0_mask.jpg,31,D,2,costata,leafy
B_oleracea031_D_1_p1_mask.jpg,31,D,3,costata,leafy
B_oleracea031_D_2_p2_mask.jpg,31,D,4,costata,leafy
B_oleracea032_A_0_p0_mask.jpg,32,A,2,costata,leafy
B_oleracea032_A_1_p1_mask.jpg,32,A,3,costata,leafy
B_oleracea032_A_2_p2_mask.jpg,32,A,4,costata,leafy
B_oleracea032_B_0_p0_mask.jpg,32,B,2,costata,leafy
B_oleracea032_B_1_p1_mask.jpg,32,B,3,costata,leafy
B_oleracea032_B_2_p2_mask.jpg,32,B,4,costata,leafy
B_oleracea032_C_0_p0_mask.jpg,32,C,2,costata,leafy
B_oleracea032_C_1_p1_mask.jpg,32,C,3,costata,leafy
B_oleracea032_C_2_p2_mask.jpg,32,C,4,costata,leafy
B_oleracea032_D_1_p1_mask.jpg,32,D,2,costata,leafy
B_oleracea032_D_2_p2_mask.jpg,32,D,3,costata,leafy
B_oleracea032_D_3_p3_mask.jpg,32,D,4,costata,leafy
B_oleracea033_A_leaf2_3_0_p0_mask.jpg,33,A,2,costata,leafy
B_oleracea033_A_leaf2_3_1_p1_mask.jpg,33,A,3,costata,leafy
B_oleracea033_A_leaf4_0_p0_mask.jpg,33,A,4,costata,leafy
B_oleracea033_B_leaf2_3_0_p0_mask.jpg,33,B,2,costata,leafy
B_oleracea033_B_leaf2_3_1_p1_mask.jpg,33,B,3,costata,leafy
B_oleracea033_B_leaf4_0_p0_mask.jpg,33,B,4,costata,leafy
